bedrooms,bathrooms,floors,waterfront,view,condition,grade,sqft_basement,yr_built,lat,long,sqft_living15,sale_year,sale_month,house_age,has_renovation,renovation_age,living_lot_ratio,sqft_living_log,sqft_lot_log,sqft_above_log,sqft_lot15_log,zipcode_98001,zipcode_98002,zipcode_98003,zipcode_98004,zipcode_98005,zipcode_98006,zipcode_98007,zipcode_98008,zipcode_98010,zipcode_98011,zipcode_98014,zipcode_98019,zipcode_98022,zipcode_98023,zipcode_98024,zipcode_98027,zipcode_98028,zipcode_98029,zipcode_98030,zipcode_98031,zipcode_98032,zipcode_98033,zipcode_98034,zipcode_98038,zipcode_98039,zipcode_98040,zipcode_98042,zipcode_98045,zipcode_98052,zipcode_98053,zipcode_98055,zipcode_98056,zipcode_98058,zipcode_98059,zipcode_98065,zipcode_98070,zipcode_98072,zipcode_98074,zipcode_98075,zipcode_98077,zipcode_98092,zipcode_98102,zipcode_98103,zipcode_98105,zipcode_98106,zipcode_98107,zipcode_98108,zipcode_98109,zipcode_98112,zipcode_98115,zipcode_98116,zipcode_98117,zipcode_98118,zipcode_98119,zipcode_98122,zipcode_98125,zipcode_98126,zipcode_98133,zipcode_98136,zipcode_98144,zipcode_98146,zipcode_98148,zipcode_98155,zipcode_98166,zipcode_98168,zipcode_98177,zipcode_98178,zipcode_98188,zipcode_98198,zipcode_98199,price
-0.3987371485515761,0.5002207480419968,-0.9154270041565511,0,0,3,8,3.18256432055905,-0.20444594491538595,0.293355460766302,0.48923389778392534,0.32602204977181065,2015,4,50,0,0,0.3634136382196815,1.4765855571202344,0.22132891632564175,0.31197120478385193,0.166769806718198,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662500.0
-1.4739593558685091,-1.4474635685648216,-0.9154270041565511,0,0,4,7,0.019185788030910707,-0.9874851452443383,0.9378392567186628,-0.5546142251382634,-0.957945741129316,2014,5,72,0,0,0.19333333333333333,-1.1632829446089747,-0.3219141145063187,-1.4916375145694287,-0.32165250805362405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468000.0
-0.3987371485515761,-1.4474635685648216,0.010539385174451769,0,0,4,7,-0.6586810403679764,-1.4981628845893071,1.412722053736243,-0.1072507438858968,-0.3013713026003308,2014,5,87,0,0,0.07185568564393749,-0.6707823217201906,1.0068439045877255,-0.30284007962508586,0.6003690321140669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310000.0
-0.3987371485515761,-0.47362141026141236,-0.9154270041565511,0,0,4,7,-0.6586810403679764,0.20409624656058917,0.37996022617979053,1.1993346616765035,-0.8995835688156284,2014,10,37,0,0,0.1415289256198347,-0.7716725940475619,0.20812770355540233,-0.40306930016506304,0.3319808429816548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0
1.75170726608229,-0.1490073574936093,0.010539385174451769,0,0,3,7,-0.6586810403679764,-2.4173828154102512,0.7934979810294638,-1.2789170043087617,-0.9141741118940503,2015,3,115,0,0,0.3731958762886598,-0.11606571180164173,-0.5576994469071046,0.24824192412158086,-0.583356587734789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530000.0
0.676485058765357,1.149448853577603,0.9365057745054546,0,3,3,9,1.533088371455092,0.27218661180658504,0.0818954918815379,-1.1439978591691256,0.22388824822285738,2015,1,36,0,0,0.59,1.0340070229941247,-0.5239477598271788,0.45819229294852126,-0.8203337344775047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650000.0
-0.3987371485515761,-0.1490073574936093,0.9365057745054546,0,0,3,7,-0.6586810403679764,0.782864351151554,1.2099225613928637,1.7887182957073655,-0.14087532873768996,2014,7,20,0,0,0.1346153846153846,-0.014248553261154522,0.6202191851468515,0.34939195774419496,0.7221160099181693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395000.0
0.676485058765357,-1.4474635685648216,0.010539385174451769,0,0,4,7,-0.6586810403679764,-1.8726598934422845,0.7559692493502496,-0.9167656147235126,-0.549410534933503,2014,5,98,0,0,0.37209302325581395,-0.40637393646604025,-0.6910716704899323,-0.04016414717973681,-0.7313897782321728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485000.0
-1.4739593558685091,-1.4474635685648216,-0.9154270041565511,0,0,4,7,-0.6586810403679764,-1.7024339803272948,-1.8125837515395438,0.027668401253739476,-1.351890404246707,2014,12,93,0,0,0.1218274111675127,-1.0834979164153882,0.2274210801366681,-0.7128514851525363,-0.5227457077624679,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189000.0
-0.3987371485515761,-1.4474635685648216,-0.9154270041565511,0,0,4,7,-0.6586810403679764,-0.06826521442339425,-1.6292703314142416,-0.6540283320832001,-1.0308984565214254,2015,4,46,0,0,0.127890321260487,-0.9874231079192298,0.21883729106455954,-0.6174061766311016,0.15638988342877042,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230000.0
0.676485058765357,-0.47362141026141236,-0.9154270041565511,0,0,4,7,1.058581591575871,-0.8172592321293487,1.0280525540244505,-0.9025635994455924,-0.8558119395803627,2014,5,67,0,0,0.3253012048192771,-0.3771317514563738,-0.528389039068682,-1.4916375145694287,-0.5508242277684977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385000.0
-0.3987371485515761,0.8248348008097999,-0.9154270041565511,0,4,3,9,0.9681993477893527,-0.10231039704639218,-0.20534364674002226,-0.13565477444163623,3.09822523467197,2014,8,46,0,0,0.06797869258029286,1.1125023823990234,1.9078021473371243,0.8388990923041683,1.1797674136776222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0
1.75170726608229,0.5002207480419968,0.9365057745054546,0,0,3,8,-0.6586810403679764,0.8169095337745519,-1.6848417225545929,0.3188097144496905,0.3697936790070763,2014,7,19,0,0,0.3603174603174603,0.4170643588486452,-0.2678478066301913,0.7778788276112775,-0.13117478329294335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285000.0
-1.4739593558685091,-0.7982354630292154,-0.9154270041565511,0,0,3,7,-0.6586810403679764,0.47645770754457256,-1.4921461195094874,0.34011273736646985,-1.1184417149919568,2014,5,29,0,0,0.11096131909156902,-1.3533398452521777,0.20388367965699325,-0.9809253595946201,0.09014920050845039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252700.0
-0.3987371485515761,0.17560669527419376,0.9365057745054546,0,0,4,8,-0.6586810403679764,0.47645770754457256,-1.3434746055495703,0.2975066915329111,0.31143150669338876,2014,11,29,0,0,0.3769230769230769,0.596726592359045,-0.2332154075694613,0.9563638808261982,-0.15600568423040853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329000.0
-0.3987371485515761,-0.1490073574936093,0.010539385174451769,0,0,5,6,-0.6586810403679764,-1.0215303278673362,-1.8421737130558433,-0.02913965985773943,-1.395662033481973,2014,11,73,0,0,0.3640621673408559,-0.24985679678441855,-0.5932188594947838,0.11532746315641297,-0.6206874928376018,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233000.0
-0.3987371485515761,-0.47362141026141236,0.9365057745054546,0,0,3,8,0.9230082258960935,-1.9067050760652824,0.5668821781973405,-1.0374827445852286,-0.3305523887571746,2014,6,99,0,0,0.9104422147900408,0.596726592359045,-1.2103894556706225,0.16940253385001894,-0.9591673533246242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,937000.0
-0.3987371485515761,-1.4474635685648216,0.010539385174451769,0,0,5,8,-0.6586810403679764,-2.11097617180327,0.44780062575377455,-0.7108363931945781,-0.18464695797295563,2014,12,105,0,0,0.8855154965211891,-0.7206873187824125,-1.7995661869067134,-0.352418089885242,-0.8638308588411676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667000.0
-0.3987371485515761,-0.47362141026141236,-0.9154270041565511,0,0,3,7,0.9907949087359822,-0.7832140495063508,0.9739245756409881,-0.6398263168053808,-0.6807254226393,2014,6,66,0,0,0.23824451410658307,-0.5271141539268848,-0.2538647193818897,-1.6900609482011881,-0.27439888901661275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438000.0
